adp_rank,player_name,position,team,sleeper_id,age,years_exp,source,scoring_format,adp,stdev,times_drafted,fetched_at,name_key
139,Jalen Coker,WR,CAR,,,,sleeper,half_ppr,137.8,,,2026-07-19T04:32:50.961449+00:00,jalen coker
140,Woody Marks,RB,HOU,,,,sleeper,half_ppr,138.6,,,2026-07-19T04:32:50.961449+00:00,woody marks
141,Tyler Shough,QB,NO,,,,sleeper,half_ppr,139.1,,,2026-07-19T04:32:50.961449+00:00,tyler shough
142,Malik Willis,QB,MIA,,,,sleeper,half_ppr,139.7,,,2026-07-19T04:32:50.961449+00:00,malik willis
143,Chris Rodriguez,RB,JAX,,,,sleeper,half_ppr,140.6,,,2026-07-19T04:32:50.961449+00:00,christopher rodriguez
144,Baker Mayfield,QB,TB,,,,sleeper,half_ppr,142.2,,,2026-07-19T04:32:50.961449+00:00,baker mayfield
145,Juwan Johnson,TE,NO,,,,sleeper,half_ppr,143.1,,,2026-07-19T04:32:50.961449+00:00,juwan johnson
146,Denzel Boston,WR,CLE,,,,sleeper,half_ppr,144.4,,,2026-07-19T04:32:50.961449+00:00,denzel boston
147,Travis Hunter,WR,JAX,,,,sleeper,half_ppr,145.2,,,2026-07-19T04:32:50.961449+00:00,travis hunter
148,Tyjae Spears,RB,TEN,,,,sleeper,half_ppr,145.6,,,2026-07-19T04:32:50.961449+00:00,tyjae spears
149,Omar Cooper,WR,NYJ,,,,sleeper,half_ppr,146.0,,,2026-07-19T04:32:50.961449+00:00,omar cooper
150,Jauan Jennings,WR,MIN,,,,sleeper,half_ppr,148.1,,,2026-07-19T04:32:50.961449+00:00,jauan jennings
151,Dalton Schultz,TE,HOU,,,,sleeper,half_ppr,149.2,,,2026-07-19T04:32:50.961449+00:00,dalton schultz
152,Rashid Shaheed,WR,SEA,,,,sleeper,half_ppr,150.0,,,2026-07-19T04:32:50.961449+00:00,rashid shaheed
153,Dylan Sampson,RB,CLE,,,,sleeper,half_ppr,151.5,,,2026-07-19T04:32:50.961449+00:00,dylan sampson
154,James Conner,RB,ARI,,,,sleeper,half_ppr,152.2,,,2026-07-19T04:32:50.961449+00:00,james conner
155,Chig Okonkwo,TE,WAS,,,,sleeper,half_ppr,152.5,,,2026-07-19T04:32:50.961449+00:00,chig okonkwo
