adp_rank,player_name,position,team,sleeper_id,age,years_exp,source,scoring_format,adp,stdev,times_drafted,fetched_at,name_key
174,Eddy Pineiro,K,SF,,,,sleeper,half_ppr,174.0,,,2026-09-06T16:17:37.033843+00:00,eddy pineiro
175,Oronde Gadsden,TE,LAC,,,,sleeper,half_ppr,175.7,,,2026-09-06T16:17:37.033843+00:00,oronde gadsden
176,Kayshon Boutte,WR,HOU,,,,sleeper,half_ppr,175.8,,,2026-09-06T16:17:37.033843+00:00,kayshon boutte
177,Keenan Allen,WR,IND,,,,sleeper,half_ppr,177.5,,,2026-09-06T16:17:37.033843+00:00,keenan allen
178,Emmett Johnson,RB,KC,,,,sleeper,half_ppr,178.5,,,2026-09-06T16:17:37.033843+00:00,emmett johnson
179,Malik Washington,WR,MIA,,,,sleeper,half_ppr,179.0,,,2026-09-06T16:17:37.033843+00:00,malik washington
180,Harrison Butker,K,KC,,,,sleeper,half_ppr,180.4,,,2026-09-06T16:17:37.033843+00:00,harrison butker
181,Tre Tucker,WR,LV,,,,sleeper,half_ppr,181.6,,,2026-09-06T16:17:37.033843+00:00,tre tucker
182,Cyrus Allen,WR,KC,,,,sleeper,half_ppr,182.5,,,2026-09-06T16:17:37.033843+00:00,cyrus allen
183,Sam Darnold,QB,SEA,,,,sleeper,half_ppr,183.5,,,2026-09-06T16:17:37.033843+00:00,samuel darnold
184,T.J. Hockenson,TE,MIN,,,,sleeper,half_ppr,183.7,,,2026-09-06T16:17:37.033843+00:00,tj hockenson
185,Braelon Allen,RB,NYJ,,,,sleeper,half_ppr,185.9,,,2026-09-06T16:17:37.033843+00:00,braelon allen
186,Chris Boswell,K,PIT,,,,sleeper,half_ppr,186.6,,,2026-09-06T16:17:37.033843+00:00,christopher boswell
187,Tyler Shough,QB,NO,,,,sleeper,half_ppr,187.5,,,2026-09-06T16:17:37.033843+00:00,tyler shough
188,Malik Willis,QB,MIA,,,,sleeper,half_ppr,188.9,,,2026-09-06T16:17:37.033843+00:00,malik willis
189,Tyler Loop,K,BAL,,,,sleeper,half_ppr,189.4,,,2026-09-06T16:17:37.033843+00:00,tyler loop
190,Chig Okonkwo,TE,WAS,,,,sleeper,half_ppr,190.5,,,2026-09-06T16:17:37.033843+00:00,chig okonkwo
191,Tank Dell,WR,HOU,,,,sleeper,half_ppr,191.1,,,2026-09-06T16:17:37.033843+00:00,tank dell
192,Travis Hunter,DB,JAX,,,,sleeper,half_ppr,191.6,,,2026-09-06T16:17:37.033843+00:00,travis hunter
193,Isiah Pacheco,RB,DET,,,,sleeper,half_ppr,193.9,,,2026-09-06T16:17:37.033843+00:00,isiah pacheco
194,Dylan Sampson,RB,CLE,,,,sleeper,half_ppr,194.3,,,2026-09-06T16:17:37.033843+00:00,dylan sampson
195,Kenyon Sadiq,TE,NYJ,,,,sleeper,half_ppr,195.7,,,2026-09-06T16:17:37.033843+00:00,kenyon sadiq
196,Omar Cooper,WR,NYJ,,,,sleeper,half_ppr,196.7,,,2026-09-06T16:17:37.033843+00:00,omar cooper
197,Trey Smack,K,GB,,,,sleeper,half_ppr,197.1,,,2026-09-06T16:17:37.033843+00:00,trey smack
